No,current_date,seed_date,house,sweet,sweet_category,width,height,size,url,AveCO2_7,AveSatu_7,AveHum_7,AveTemp_7,AveMaxTemp_7,AveMinTemp_7,AveDiffTemp_7,SumMaxTemp_7,SumMinTemp_7,SumDiffTemp_7,COL_21
1815,5月25日,3月13日,1,4.1,2,2.8,2.8,7.84,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgRCYqP7wkah18lk6Y%2Fimage%3A4166?alt=media&token=c8f052dd-d328-42d2-aa18-a91270798806,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1816,5月25日,3月13日,1,4.2,2,2.7,2.5,6.75,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgRSy29Fhs7n1IdRee%2Fimage%3A4167?alt=media&token=49bafcac-c8bb-4853-ba47-6329551a03eb,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1817,5月25日,3月13日,1,4.1,2,3.3,2.9,9.57,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgRl6bKAIN5lgs0d-C%2Fimage%3A4168?alt=media&token=6766ece1-68e6-4b53-b5ce-f18d7b586dc3,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1818,5月25日,3月13日,1,4.5,2,2.6,2.5,6.5,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgS3RwWZH50u8Yx1CB%2Fimage%3A4169?alt=media&token=9c00083e-432e-4f48-8b45-b08b69626e8e,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1819,5月25日,3月13日,1,4,1,3,2.6,7.8,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgSJFzafzNu_H_Pj1s%2Fimage%3A4170?alt=media&token=473d4dd8-31df-489f-adfd-32a746b32d9c,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1820,5月25日,3月13日,1,3.6,1,4,3.2,12.8,,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1821,5月25日,3月13日,1,4.6,3,2.8,2.5,7,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgSuNOlqxQYa1MefqY%2Fimage%3A4171?alt=media&token=feed06ca-a437-4ac6-88d2-5d38663f5d58,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1822,5月25日,3月13日,1,4.5,2,3,2.7,8.1,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgT96Vj5zEzr2OkWJU%2Fimage%3A4172?alt=media&token=bd47b680-6a31-41a2-bf36-8d578f092a06,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1823,5月25日,3月13日,1,4.6,3,2.9,2.5,7.25,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgTQqDAkiZC3rdB6UP%2Fimage%3A4173?alt=media&token=acf1a4fe-965a-46e6-88fc-a6fcc51bcdcd,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1824,5月25日,3月13日,1,4.7,3,2.8,2.5,7,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgTfAUN7lN4YaiPjhH%2Fimage%3A4174?alt=media&token=b2847fc8-660a-4410-a4b6-2ed627775505,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1825,5月25日,3月13日,1,4.7,3,2.9,2.7,7.83,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgTsJhjCIBXCOPyFR2%2Fimage%3A4175?alt=media&token=17d51925-e385-4a25-a81d-54e47f01539f,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1826,5月25日,3月13日,1,3.9,1,3.5,3,10.5,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgU4NRPa0eNbp3KUsg%2Fimage%3A4176?alt=media&token=ac064d29-6671-4a57-aea6-2e302dca1d41,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1827,5月25日,3月13日,1,3.8,1,3.2,2.7,8.64,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgUI5mWX8GDvs9KSTq%2Fimage%3A4177?alt=media&token=eec5ffd8-e4e9-4b83-ab10-c1ece59f265e,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1828,5月25日,3月13日,1,5,3,2.5,2.4,6,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgUXEYzr_o5JXJGtnH%2Fimage%3A4179?alt=media&token=31d56e32-2ac8-4b8a-9fb3-e69b2f06b940,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1829,5月25日,3月13日,1,4.6,3,2.8,2.5,7,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgUlJI9l5XQ9f-z1Lx%2Fimage%3A4180?alt=media&token=dcb548f4-e31b-41f4-9ebc-fcc171b08ea8,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1830,5月25日,3月13日,1,4.2,2,3.1,2.8,8.68,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgV0XCqUI1YwOgZzZh%2Fimage%3A4181?alt=media&token=e3f1c7ab-d87d-41e8-9404-b468e249984d,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1831,5月25日,3月13日,1,4.4,2,2.7,2.5,6.75,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgVJB_TRpsCZGFY1Jf%2Fimage%3A4182?alt=media&token=8fb00bbc-9a12-4c9b-8176-ebe857faa2e2,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1832,5月25日,3月13日,1,4.5,2,3,2.6,7.8,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgVeEyl5KeIQk7W5pf%2Fimage%3A4183?alt=media&token=f0092f57-0a1b-4da9-a64b-d7f130b9a2a5,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1833,5月25日,3月13日,1,3.3,1,4,3.5,14,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgVeEyl5KeIQk7W5pf%2Fimage%3A4183?alt=media&token=f0092f57-0a1b-4da9-a64b-d7f130b9a2a5,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1834,5月25日,3月13日,1,4.5,2,3,2.6,7.8,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgWLhAEj8Iv9oSOFxu%2Fimage%3A4184?alt=media&token=edeab7c9-16a0-4915-87f0-02810b295435,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1835,5月25日,3月13日,1,4.1,2,3.1,2.8,8.68,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgWa-jCvVS-roRN9_o%2Fimage%3A4185?alt=media&token=92286b4a-6cfc-415c-b770-52256cbdb687,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1836,5月25日,3月13日,1,4.9,3,2.5,2.4,6,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgWp4DHQOk3AbFqqxE%2Fimage%3A4186?alt=media&token=ce4f3241-06d0-4f2e-b118-adc039eefffb,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1837,5月25日,3月13日,1,4.1,2,3.2,2.9,9.28,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgX2J1qnQvTdv0puqo%2Fimage%3A4187?alt=media&token=2e62416b-4222-4161-ab3e-9238f319f74d,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1838,5月25日,3月13日,1,4,1,2.7,2.7,7.29,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgXLP8YXNl801IEzOU%2Fimage%3A4188?alt=media&token=32502f21-7079-43a7-a2c5-5d8e73d1ce07,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1839,5月25日,3月13日,1,4.6,3,2.4,2.2,5.28,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgXaXumgdrzAKHCKNC%2Fimage%3A4189?alt=media&token=3d392be4-90d8-47c7-bb08-d32ce215a999,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1840,5月25日,3月13日,1,4.5,2,2.7,2.7,7.29,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgXuO47Um06HUcJgs6%2Fimage%3A4190?alt=media&token=a13debcc-351b-4ddb-b6f6-3f6a09765e69,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1841,5月25日,3月13日,1,4.3,2,3,2.7,8.1,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgY7GgsEf4pL6cGN4K%2Fimage%3A4191?alt=media&token=ff5d554b-559b-4094-a927-19a479c515d8,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1842,5月25日,3月13日,1,4.2,2,3,2.6,7.8,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgYPUn2h4uPHSWh_nY%2Fimage%3A4192?alt=media&token=07001126-4d81-45ed-b3e3-cb0834eb0bdf,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1843,5月25日,3月13日,1,4.7,3,2.4,2.2,5.28,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgYg8hWRk2U7hFmGQ9%2Fimage%3A4193?alt=media&token=a1db1a76-b5ec-4bbf-abd1-dadc26a8428d,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1844,5月25日,3月13日,1,4.5,2,2.8,2.6,7.28,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgYxLy7BbIOy_7-UYr%2Fimage%3A4194?alt=media&token=1b2ba022-7de7-4121-9562-02e52002a5a5,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1845,5月25日,3月13日,1,4.1,2,3.5,2.7,9.45,,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1846,5月25日,3月13日,1,5,3,2.3,2.3,5.29,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgZRXa-UB6swszMVMP%2Fimage%3A4196?alt=media&token=07f37120-4aec-49aa-b707-e162bb8614ef,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1847,5月25日,3月13日,1,3.7,1,3.8,3.1,11.78,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgZlLf3FolUNEE-f2M%2Fimage%3A4197?alt=media&token=8376d0d6-c958-4839-8a20-8bb4380fd8ac,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1848,5月25日,3月13日,1,4,1,3.5,2.9,10.15,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lfg_--JiEIqdfswLsF1%2Fimage%3A4198?alt=media&token=cb3dc900-597a-4f79-9c90-71692ebf483b,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1849,5月25日,3月13日,1,4.7,3,3,2.7,8.1,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lfg_EcRg-8fvMOQgN8q%2Fimage%3A4199?alt=media&token=9ab7f285-5cdf-4364-b5ce-bca7660961cb,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1850,5月25日,3月13日,1,4.6,3,3,2.7,8.1,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lfg_bX8M4KfMlpNtKUb%2Fimage%3A4200?alt=media&token=2287537a-ac4a-4e8e-9a7e-9396b14bfbdf,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1851,5月25日,3月13日,1,4.1,2,3,2.7,8.1,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lfg_uU0mLhD47aJncMQ%2Fimage%3A4201?alt=media&token=2793e372-6ef0-4684-8d95-fb340fb1f6b4,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1852,5月25日,3月13日,1,3.6,1,3.8,3,11.4,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgaFfhe_BVBguoiFr2%2Fimage%3A4202?alt=media&token=01f2370f-098d-4b06-8405-f8f313ea9568,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1853,5月25日,3月13日,1,4.5,2,2.7,2.3,6.21,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgaVH8y95GnGOu2xTg%2Fimage%3A4203?alt=media&token=ecba12e3-6b6f-4db8-b7c0-0ddf48caec75,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1854,5月25日,3月13日,1,4.4,2,2.9,2.7,7.83,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgakItbQCEAG2OQoZw%2Fimage%3A4205?alt=media&token=5bf57489-9b38-460e-9a42-c6af8fb0e936,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1855,5月25日,3月13日,1,4.3,2,3.2,2.9,9.28,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lfgb2qKWORSJ1uBqyin%2Fimage%3A4206?alt=media&token=fd50561e-2738-4987-aea1-63b1334fbabc,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1856,5月25日,3月13日,1,4.3,2,3.2,2.6,8.32,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfgbIAaI2JCx5KfFSNb%2Fimage%3A4207?alt=media&token=5cf8df7d-61bb-4af5-907a-aae177f4aa9b,430.91,9.03,61.01,24.15,30.29,19.14,11.14,212.00,134.00,78.00,
1857,5月27日,6月1日,1,4.4,2,3.4,2.8,9.52,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqfXUMQ24dhx8sEybv%2Fimage%3A4208?alt=media&token=04ce69cd-6951-4622-8712-66b8391d5a16,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1858,5月27日,6月1日,1,4.5,2,3.3,2.8,9.24,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqfkggJBUFFoUP2DbT%2Fimage%3A4209?alt=media&token=3fddc4c3-4b87-4012-a712-5a14e6a1d5da,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1859,5月27日,6月1日,1,4.3,2,3.4,2.9,9.86,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqgEZmofQSd_973v87%2Fimage%3A4211?alt=media&token=f12e7e27-9012-4b14-8fb5-7e81331807d8,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1860,5月27日,6月1日,1,5,3,2.6,2.4,6.24,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqgTrXMFYiK8kzWRRW%2Fimage%3A4212?alt=media&token=9623684a-f559-4100-b94b-8f7d382e53e1,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1861,5月27日,6月1日,1,4.5,2,3.2,2.8,8.96,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqggFx06JDgngY-BNa%2Fimage%3A4213?alt=media&token=fabdb93a-e2bc-4be1-a6da-b17740f50a9d,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1862,5月27日,6月1日,1,4.6,3,2.5,2.5,6.25,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lfqguf9GHDg7absvD4e%2Fimage%3A4214?alt=media&token=5027c3b0-7d94-40f5-a386-0e4c883f2d7f,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1863,5月27日,6月1日,1,4.2,2,3,2.7,8.1,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lfqh7b_uY7bxghDvCjz%2Fimage%3A4215?alt=media&token=4d429a8e-9ea6-4d32-8be2-f5a74a1236bd,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1864,5月27日,6月1日,1,4.6,3,3.3,2.7,8.91,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqhLb2_xS8TBOr4z1g%2Fimage%3A4216?alt=media&token=3de94256-9eca-4ecc-9426-706cba63cf5b,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1865,5月27日,6月1日,1,3.5,1,3.9,3.4,13.26,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqhaATT_Z5y1rQnlBJ%2Fimage%3A4217?alt=media&token=99f3ee43-1f26-4a8c-b44c-f0de4c652dad,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1866,5月27日,6月1日,1,4.3,2,3.5,2.8,9.8,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqhqSR1hYSD9aOKhCB%2Fimage%3A4218?alt=media&token=1e010102-1b01-4bab-b274-3fb65deba628,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1867,5月27日,6月1日,1,4.8,3,2.6,2.3,5.98,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lfqi51edsjQSu8Kbwfn%2Fimage%3A4219?alt=media&token=91fbd849-0211-4fc0-9528-6fe739c85c3f,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1868,5月27日,6月1日,1,4.9,3,2.9,2.4,6.96,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqiIJO7_Umnj2O29CL%2Fimage%3A4220?alt=media&token=d1baa6c5-16f0-474f-b7a7-6bd22ce41893,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1869,5月27日,6月1日,1,3.8,1,3.9,3,11.7,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqiVL-HzQniLzn9n2S%2Fimage%3A4221?alt=media&token=8a0dc390-1c06-475f-a47c-000428042bcf,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1870,5月27日,6月1日,1,4.7,3,3.1,2.7,8.37,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqijbpUqkRvpTj95Fk%2Fimage%3A4222?alt=media&token=8ef5ee43-d3c6-4f06-b2ee-973e78475504,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1871,5月27日,6月1日,1,5.1,4,2.5,2,5,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqiwRtGUjirMsoxeNR%2Fimage%3A4223?alt=media&token=7feb642d-37e8-4689-83a7-5c814d435f70,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1872,5月27日,6月1日,1,4.7,3,2.5,2.2,5.5,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lfqj7eJHbmCJifMajxG%2Fimage%3A4224?alt=media&token=ac399295-e0ed-4a81-85f8-edfafbd63819,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1873,5月27日,6月1日,1,5.1,4,2.2,2,4.4,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqjLUrJIwN1C2A1F9l%2Fimage%3A4225?alt=media&token=48bcb390-b390-4787-b83b-586678c62167,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1874,5月27日,6月1日,1,4.1,2,2.8,2.5,7,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqjZC7LaKmUNxvO4WH%2Fimage%3A4226?alt=media&token=1324a99f-8332-4a40-a6cc-94699cf14533,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1875,5月27日,6月1日,1,5.2,4,2.2,2.1,4.62,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqjluwOfSjdNaHfB_Z%2Fimage%3A4227?alt=media&token=37981c78-3bb2-4919-b426-c6c744f02545,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1876,5月27日,6月1日,1,4.7,3,2.5,2.3,5.75,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqlTnDrLsg5gAl6vq3%2Fimage%3A4228?alt=media&token=26f28846-b1a7-4816-8bf7-f75e861e6e6e,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1877,5月27日,6月1日,1,5.1,4,2.4,2,4.8,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lfqlebva8eoPzDSty--%2Fimage%3A4229?alt=media&token=32cccd26-b037-486b-94c5-503586631a84,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1878,5月27日,6月1日,1,5.3,4,2.4,2.2,5.28,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lfqlqbyv_c7DfflkSUG%2Fimage%3A4230?alt=media&token=5ecd52d5-3556-4e4b-b1db-0251245a0440,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1879,5月27日,6月1日,1,4.2,2,2.8,2.5,7,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lfqm6fmmBwwRbwch9As%2Fimage%3A4231?alt=media&token=76947175-56ad-46a4-bbce-88b21166e824,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1880,5月27日,6月1日,1,4.3,2,3.3,2.6,8.58,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqmLahBRoj_LzCBXcZ%2Fimage%3A4232?alt=media&token=59ece5c5-941b-4d86-be2e-58b4414ed259,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1881,5月27日,6月1日,1,4.6,3,3,2.7,8.1,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lfqmci_ndqhmJyhhTt1%2Fimage%3A4233?alt=media&token=7f0cf4c0-bbe2-4add-ba33-5382aa1e58ff,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
1882,5月27日,6月1日,1,4.2,2,3.1,2.9,8.99,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LfqmtfPMsJ8i2yuvLAB%2Fimage%3A4234?alt=media&token=ec4426ae-91e4-4506-bf55-e5541895a45e,432.01,10.83,57.55,25.34,33.20,19.57,13.63,232.40,137.00,95.40,
